beta0,gammaR,omega1,rel_2inf,gamma_mod,mu,beta1,ST_S,ST_I1,ST_R1,ST_R2,ST_I2,mapi,steady
202.8777777777778,40.55555555555556,1.6400000000000001,0.09,1,0.02,0,0.1286206812119692,4.2950949499386465e-4,0.07519781674755328,0.7931035420892308,0.0026484504562621688,7.380292281371304,TRUE
202.8777777777778,40.55555555555556,1.6500000000000001,0.09,1,0.02,0,0.12858206228900904,4.295285305547706e-4,0.0748049712243311,0.7935326412332331,0.002650796722874551,7.377749339585164,TRUE
202.8777777777778,40.55555555555556,1.6600000000000001,0.09,1,0.02,0,0.12854384803633964,4.2954736665054273e-4,0.0744162406395039,0.7939572440406707,0.0026531199168269726,7.375233265994037,TRUE
202.8777777777778,40.55555555555556,1.67,0.09,1,0.02,0,0.12850603208119335,4.295660064225122e-4,0.0740315602128766,0.794377421320074,0.002655420379434602,7.3727436340199475,TRUE
202.8777777777778,40.55555555555556,1.68,0.09,1,0.02,0,0.1284686081847967,4.295844529457353e-4,0.07365086652584543,0.7947932423911477,0.0026576984452609193,7.37028002612942,TRUE
202.8777777777778,40.55555555555556,1.69,0.09,1,0.02,0,0.12843157023884122,4.2960270923105345e-4,0.07327409748565264,0.7952047751239866,0.0026599544422872697,7.367842033588016,TRUE
202.8777777777778,40.55555555555556,1.7,0.09,1,0.02,0,0.1283949122620758,4.296207782266653e-4,0.07290119229068509,0.7956120859769358,0.002662188692074157,7.3654292562305574,TRUE
202.8777777777778,40.55555555555556,1.71,0.09,1,0.02,0,0.12835862839699758,4.2963866281985275e-4,0.07253209139690814,0.7960152400333603,0.0026644015099195053,7.363041302234609,TRUE
202.8777777777778,40.55555555555556,1.72,0.09,1,0.02,0,0.1283227129066493,4.2965636583819746e-4,0.07216673648526943,0.7964143010372307,0.0026665932050092575,7.360677787909087,TRUE
202.8777777777778,40.55555555555556,1.73,0.09,1,0.02,0,0.1282871601715186,4.296738900518627e-4,0.07180507043028937,0.7968093314275715,0.0026687640805702294,7.358338337470751,TRUE
202.8777777777778,40.55555555555556,1.74,0.09,1,0.02,0,0.12825196468652664,4.2969123817415396e-4,0.07144703726936398,0.7972003923719266,0.0026709144340086722,7.356022582855502,TRUE
202.8777777777778,40.55555555555556,1.75,0.09,1,0.02,0,0.12821712105811664,4.2970841286365933e-4,0.07109258217326013,0.7975875437987042,0.002673044557054258,7.353730163508648,TRUE
202.8777777777778,40.55555555555556,1.76,0.09,1,0.02,0,0.12818262400142644,4.297254167252539e-4,0.07074165141734563,0.7979708444285951,0.002675154735893571,7.351460726199637,TRUE
202.8777777777778,40.55555555555556,1.77,0.09,1,0.02,0,0.12814846833754792,4.297422523118847e-4,0.07039419235382136,0.7983503518050228,0.00267724525130474,7.349213924828648,TRUE
202.8777777777778,40.55555555555556,1.78,0.09,1,0.02,0,0.12811464899087402,4.297589221250607e-4,0.07005015338459496,0.7987261223236221,0.002679316378780233,7.346989420260581,TRUE
202.8777777777778,40.55555555555556,1.79,0.09,1,0.02,0,0.12808116098651542,4.297754286171596e-4,0.06970948393526631,0.7990982112609399,0.0026813683886581347,7.3447868801321485,TRUE
202.8777777777778,40.55555555555556,1.8,0.09,1,0.02,0,0.128047999447805,4.297917741918595e-4,0.06937213442960058,0.7994666728021667,0.0026834015462378707,7.342605978696286,TRUE
202.8777777777778,40.55555555555556,1.81,0.09,1,0.02,0,0.12801515959387202,4.298079612056845e-4,0.06903805626494001,0.7998315600680888,0.0026854161118999484,7.340446396651684,TRUE
202.8777777777778,40.55555555555556,1.82,0.09,1,0.02,0,0.12798263673728896,4.2982399196912015e-4,0.06870720178828403,0.8001929251412344,0.0026874123412198923,7.338307820984045,TRUE
202.8777777777778,40.55555555555556,1.83,0.09,1,0.02,0,0.1279504262817824,4.2983986874772014e-4,0.06837952427308808,0.8005508190913068,0.002689390485079465,7.336189944811313,TRUE
202.8777777777778,40.55555555555556,1.84,0.09,1,0.02,0,0.127918523720024,4.2985559376309797e-4,0.06805497789670664,0.8009052919997335,0.0026913507897735464,7.334092467235623,TRUE
202.8777777777778,40.55555555555556,1.85,0.09,1,0.02,0,0.12788692463147228,4.2987116919422354e-4,0.06773351771857138,0.8012563929836413,0.0026932934971169056,7.332015093193153,TRUE
202.8777777777778,40.55555555555556,1.86,0.09,1,0.02,0,0.1278556246802844,4.298865971782677e-4,0.06741509965892459,0.8016041702190618,0.0026952188445450473,7.329957533315824,TRUE
202.8777777777778,40.55555555555556,1.87,0.09,1,0.02,0,0.1278246196132867,4.2990187981165675e-4,0.06709968047820711,0.8019486709634812,0.002697127065213847,7.3279195037929465,TRUE
202.8777777777778,40.55555555555556,1.8800000000000001,0.09,1,0.02,0,0.12779390525800563,4.2991701915094763e-4,0.06678721775701316,0.8022899415777155,0.002699018388095406,7.3259007262395395,TRUE
202.8777777777778,40.55555555555556,1.8900000000000001,0.09,1,0.02,0,0.12776347752074668,4.299320172141164e-4,0.0664776698766942,0.8026280275472589,0.0027008930380745615,7.323900927560475,TRUE
202.8777777777778,40.55555555555556,1.9000000000000001,0.09,1,0.02,0,0.12773333238474271,4.299468759809751e-4,0.06617099600037343,0.8029629735028585,0.002702751236036688,7.3219198398336065,TRUE
202.8777777777778,40.55555555555556,1.9100000000000001,0.09,1,0.02,0,0.1277034659083392,4.299615973944024e-4,0.06586715605463896,0.8032948232406755,0.002704593198959222,7.319957200181258,TRUE
202.8777777777778,40.55555555555556,1.92,0.09,1,0.02,0,0.12767387422324403,4.299761833611689e-4,0.06556611071168131,0.8036236197417332,0.00270641913999763,7.318012750652467,TRUE
202.8777777777778,40.55555555555556,1.93,0.09,1,0.02,0,0.1276445535328141,4.2999063575245203e-4,0.06526782137190754,0.8039494051909544,0.002708229268568017,7.316086238112693,TRUE
202.8777777777778,40.55555555555556,1.94,0.09,1,0.02,0,0.1276155001103972,4.300049564053802e-4,0.06497225014718,0.8042722209955868,0.002710023790433659,7.314177414119349,TRUE
202.8777777777778,40.55555555555556,1.95,0.09,1,0.02,0,0.12758671029772367,4.300191471231291e-4,0.06467935984431525,0.8045921078030704,0.0027118029077802005,7.3122860348248855,TRUE
202.8777777777778,40.55555555555556,1.96,0.09,1,0.02,0,0.12755818050333143,4.3003320967581606e-4,0.06438911394916864,0.8049091055185398,0.0027135668192945707,7.310411860868332,TRUE
202.8777777777778,40.55555555555556,1.97,0.09,1,0.02,0,0.12752990720104282,4.300471458015957e-4,0.06410147661117728,0.8052232533217466,0.0027153157202427633,7.308554657266502,TRUE
202.8777777777778,40.55555555555556,1.98,0.09,1,0.02,0,0.1275018869284821,4.300609572070919e-4,0.06381641262823834,0.8055345896835323,0.0027170498025416642,7.30671419331887,TRUE
202.8777777777778,40.55555555555556,1.99,0.09,1,0.02,0,0.12747411628562896,4.300746455682048e-4,0.06353388743205995,0.8058431523819004,0.0027187692548317137,7.304890242508291,TRUE
202.8777777777778,40.55555555555556,2,0.09,1,0.02,0,0.12744659193341532,4.300882125307958e-4,0.06325386707389041,0.8061489785176079,0.002720474262546831,7.3030825824062955,TRUE
202.8777777777778,40.55555555555556,0,0.1,1,0.02,0,0.20000412944867862,2.6391526163162043e-6,0.005351611604940909,0,0,1867.6737531587596,TRUE
202.8777777777778,40.55555555555556,0.01,0.1,1,0.02,0,0.19290531684060488,3.9771947396164374e-4,0.7353947512175631,0.07094568870686001,1.462711639255922e-4,11.953720941017123,TRUE
202.8777777777778,40.55555555555556,0.02,0.1,1,0.02,0,0.18719385763275267,4.007028653418372e-4,0.6842008168122882,0.1280614236822315,2.7412533754151325e-4,11.51342858136455,TRUE
202.8777777777778,40.55555555555556,0.03,0.1,1,0.02,0,0.18245115295502057,4.0291487839590905e-4,0.6411458274144316,0.17548847045139598,3.875388814301038e-4,11.160119178677986,TRUE
202.8777777777778,40.55555555555556,0.04,0.1,1,0.02,0,0.17841655252702227,4.0497350695551195e-4,0.6048718977991743,0.215834474728817,4.899054651309388e-4,10.857855450034918,TRUE
202.8777777777778,40.55555555555556,0.05,0.1,1,0.02,0,0.17492693103001614,4.0666804651961455e-4,0.5733187775903248,0.2507307542039178,5.82895870965666e-4,10.601129470094813,TRUE
202.8777777777778,40.55555555555556,0.06,0.1,1,0.02,0,0.17186405677496774,4.081960980602981e-4,0.5457032846755653,0.2813594322503382,6.682596963682138e-4,10.376520181409532,TRUE
202.8777777777778,40.55555555555556,0.07,0.1,1,0.02,0,0.16914631370933242,4.095408571540379e-4,0.5211738298205821,0.30853698272544444,7.470366829957815e-4,10.178898909505964,TRUE
202.8777777777778,40.55555555555556,0.08,0.1,1,0.02,0,0.16671499028062112,4.1066047258292795e-4,0.49905788428557807,0.3328504030158209,8.19893214696663e-4,10.005233193191648,TRUE
202.8777777777778,40.55555555555556,0.09,0.1,1,0.02,0,0.16451794068506398,4.1173082108263864e-4,0.4791903073185988,0.35482031126090197,8.879908343868735e-4,9.847715446268671,TRUE
202.8777777777778,40.55555555555556,0.1,0.1,1,0.02,0,0.162516284821621,4.12811716745205e-4,0.46130099023773236,0.3748373017052097,9.521336790269081e-4,9.702426555354666,TRUE
202.8777777777778,40.55555555555556,0.11,0.1,1,0.02,0,0.1606910003873173,4.136829586601754e-4,0.44475523280739326,0.39308990700763324,0.001011970801297787,9.573251438642133,TRUE
202.8777777777778,40.55555555555556,0.12,0.1,1,0.02,0,0.15901180299401554,4.1452143156300793e-4,0.4296068186086935,0.4098820238809796,0.0010685048463738005,9.454049823004981,TRUE
202.8777777777778,40.55555555555556,0.13,0.1,1,0.02,0,0.1574610621231882,4.153032704063033e-4,0.4156314300441234,0.4253893490615101,0.0011219636626336054,9.344226477943113,TRUE
202.8777777777778,40.55555555555556,0.14,0.1,1,0.02,0,0.15602467846488885,4.160077552135495e-4,0.40264554263319224,0.43975322712625003,0.0011725116458597006,9.24330731106598,TRUE
202.8777777777778,40.55555555555556,0.15,0.1,1,0.02,0,0.15468852558137583,4.1666157262191275e-4,0.3905618456784879,0.45311474405627095,0.001220488081866004,9.149769983411748,TRUE
202.8777777777778,40.55555555555556,0.16,0.1,1,0.02,0,0.1534416854051476,4.1726840637850267e-4,0.37927835669380583,0.46558314110314575,0.0012661040260707513,9.062820596499378,TRUE
202.8777777777778,40.55555555555556,0.17,0.1,1,0.02,0,0.15227371267141715,4.178496415141031e-4,0.36873369770356035,0.47726287733461104,0.0013096424764944192,8.981325307904505,TRUE
202.8777777777778,40.55555555555556,0.18,0.1,1,0.02,0,0.15117756656803716,4.183926924251177e-4,0.3588318814901868,0.4882243334051959,0.0013511891888963385,8.905099678696986,TRUE
202.8777777777778,40.55555555555556,0.19,0.1,1,0.02,0,0.1501461075682097,4.1890420859427597e-4,0.3495148096525072,0.49853892334939076,0.0013909122030310555,8.833542027062967,TRUE
202.8777777777778,40.55555555555556,0.2,0.1,1,0.02,0,0.14917380948631562,4.1938013886246543e-4,0.3407189167763946,0.5082619059501925,0.0014289033000889277,8.766379073701215,TRUE
202.8777777777778,40.55555555555556,0.21,0.1,1,0.02,0,0.14825452111729864,4.1983576466306737e-4,0.33241348639050083,0.5174547889815148,0.00146535852801726,8.702900922432692,TRUE
202.8777777777778,40.55555555555556,0.22,0.1,1,0.02,0,0.14738461009125767,4.202597907517786e-4,0.3245392644748331,0.5261538987691605,0.0015003013360034066,8.643105658360959,TRUE
202.8777777777778,40.55555555555556,0.23,0.1,1,0.02,0,0.14655911938230323,4.2066617889949487e-4,0.3170748186424045,0.534408806171768,0.0015339046209509424,8.58639325822294,TRUE
202.8777777777778,40.55555555555556,0.24,0.1,1,0.02,0,0.14577470944435392,4.210529405939877e-4,0.3099826573956738,0.5422529056718353,0.001566233136956365,8.532592495316244,TRUE
202.8777777777778,40.55555555555556,0.25,0.1,1,0.02,0,0.1450281232421736,4.2142213022605777e-4,0.30323429258877527,0.5497187675899772,0.0015973705574197615,8.481456012544495,TRUE
202.8777777777778,40.55555555555556,0.26,0.1,1,0.02,0,0.14431666871602583,4.217729142407981e-4,0.2968010558585073,0.5568333128060068,0.0016273741015494492,8.432829783066094,TRUE
202.8777777777778,40.55555555555556,0.27,0.1,1,0.02,0,0.14363761661938274,4.2210843837455663e-4,0.2906619537351091,0.5636238337989513,0.0016563236143614197,8.386479335213103,TRUE
202.8777777777778,40.55555555555556,0.28,0.1,1,0.02,0,0.14298893412539573,4.224264961916787e-4,0.28479214782763607,0.5701106587491269,0.0016842551452730325,8.342319197790438,TRUE
202.8777777777778,40.55555555555556,0.29,0.1,1,0.02,0,0.14236806283668402,4.227335550553808e-4,0.2791790718449562,0.5763193716396685,0.0017112653776772968,8.300062812171888,TRUE
202.8777777777778,40.55555555555556,0.3,0.1,1,0.02,0,0.14177346753270145,4.2302637931577005e-4,0.27380079232436844,0.582265324672946,0.0017373743929970547,8.259676472192584,TRUE
202.8777777777778,40.55555555555556,0.31,0.1,1,0.02,0,0.1412033008250221,4.2330727689796554e-4,0.2686434566675401,0.5879669917478193,0.001762640849958457,8.220999843129636,TRUE
202.8777777777778,40.55555555555556,0.32,0.1,1,0.02,0,0.14065598892755599,4.235770915035862e-4,0.26369299323095613,0.5934401107234679,0.0017871093722956611,8.183918386094811,TRUE
202.8777777777778,40.55555555555556,0.33,0.1,1,0.02,0,0.1401301552321507,4.238359515452411e-4,0.25893586029420423,0.5986984476790812,0.001810815993459537,8.148343629329787,TRUE
202.8777777777778,40.55555555555556,0.34,0.1,1,0.02,0,0.13962439903165097,4.2408629067149106e-4,0.254361433343012,0.603756270344123,0.001833810990537453,8.114141031181141,TRUE
202.8777777777778,40.55555555555556,0.35000000000000003,0.1,1,0.02,0,0.1391375910426939,4.2432640177987775e-4,0.24995776433324837,0.6086242035910584,0.0018561146312173703,8.081275742520303,TRUE
202.8777777777778,40.55555555555556,0.36,0.1,1,0.02,0,0.1386686176212,4.245574743248079e-4,0.24571522980430618,0.6133138308629219,0.0018777642372360482,8.049654098496994,TRUE
202.8777777777778,40.55555555555556,0.37,0.1,1,0.02,0,0.13821646431511028,4.24780146539438e-4,0.24162466119318485,0.6178353034020706,0.0018987909430967218,8.019201119086503,TRUE
202.8777777777778,40.55555555555556,0.38,0.1,1,0.02,0,0.13778019418905196,4.2499497838692724e-4,0.2376776048433274,0.6221979822614668,0.0019192237277636626,7.989848336701029,TRUE
202.8777777777778,40.55555555555556,0.39,0.1,1,0.02,0,0.13735894077035346,4.2520244886850363e-4,0.2338662494225133,0.6264105178125842,0.0019390895456766473,7.9615333277934734,TRUE
202.8777777777778,40.55555555555556,0.4,0.1,1,0.02,0,0.1369519020175093,4.254029662398203e-4,0.23018336077600918,0.630480920740352,0.0019584134998887,7.934199063576736,TRUE
202.8777777777778,40.55555555555556,0.41000000000000003,0.1,1,0.02,0,0.1365583339834814,4.2559689666632776e-4,0.22662222986110908,0.6344166201700352,0.0019772190887069633,7.907792975742758,TRUE
202.8777777777778,40.55555555555556,0.42,0.1,1,0.02,0,0.13617754584062555,4.2578456514787735e-4,0.22317662273560765,0.6382245185401979,0.0019955283184147276,7.882266590491453,TRUE
202.8777777777778,40.55555555555556,0.43,0.1,1,0.02,0,0.13580889516858646,4.2596627824230686e-4,0.21984073785678693,0.6419110387895463,0.0020133619068379086,7.857574800418549,TRUE
202.8777777777778,40.55555555555556,0.44,0.1,1,0.02,0,0.13545178341154468,4.2614231557642725e-4,0.2166091695411134,0.6454821653963375,0.0020307393354227986,7.833675749756634,TRUE
202.8777777777778,40.55555555555556,0.45,0.1,1,0.02,0,0.135105652219664,4.263129465529497e-4,0.2134768733782346,0.6489434824457259,0.002047679009820346,7.810530285187903,TRUE
202.8777777777778,40.55555555555556,0.46,0.1,1,0.02,0,0.1347699799568007,4.264784214534536e-4,0.2104391361074956,0.6523002072202867,0.0020641982939554266,7.788101903365944,TRUE
202.8777777777778,40.55555555555556,0.47000000000000003,0.1,1,0.02,0,0.13444427866391984,4.266389775929921e-4,0.20749154818873977,0.6555572205622844,0.0020803136074559352,7.766356444161519,TRUE
202.8777777777778,40.55555555555556,0.48,0.1,1,0.02,0,0.13412809124826083,4.2679484056742695e-4,0.20462997949843265,0.6587190939184348,0.0020960404943088738,7.745261893978321,TRUE
202.8777777777778,40.55555555555556,0.49,0.1,1,0.02,0,0.13382098907883863,4.2694622141150083e-4,0.20185055659882511,0.6617901144348046,0.0021113936661283973,7.724788280104548,TRUE
202.8777777777778,40.55555555555556,0.5,0.1,1,0.02,0,0.13352256969141668,4.270933192830215e-4,0.19914964296697155,0.6647743069553572,0.0021263870669633493,7.704907479859547,TRUE
202.8777777777778,40.55555555555556,0.51,0.1,1,0.02,0,0.13323245481990084,4.2723632156533046e-4,0.19652382042840758,0.6676754545088115,0.0021410339213137567,7.685593090224628,TRUE
202.8777777777778,40.55555555555556,0.52,0.1,1,0.02,0,0.13295028852360408,4.273754042357986e-4,0.19396987281869663,0.67049711647401,0.0021553467794435395,7.666820304573865,TRUE
202.8777777777778,40.55555555555556,0.53,0.1,1,0.02,0,0.13267573555703874,4.275107333685614e-4,0.19148477074158232,0.6732426454032691,0.0021693375647385813,7.6485657799313485,TRUE
202.8777777777778,40.55555555555556,0.54,0.1,1,0.02,0,0.1324084798333846,4.2764246506810723e-4,0.18906565797644936,0.6759152021149397,0.0021830176101554225,7.630807541943617,TRUE
202.8777777777778,40.55555555555556,0.55,0.1,1,0.02,0,0.13214822305385412,4.2777074679975225e-4,0.18670983893408036,0.6785177695665515,0.0021963976987122245,7.613524873552661,TRUE
202.8777777777778,40.55555555555556,0.56,0.1,1,0.02,0,0.13189468344173835,4.2789571754437984e-4,0.18441476726740283,0.6810531654777904,0.002209488095524935,7.596698232361184,TRUE
202.8777777777778,40.55555555555556,0.5700000000000001,0.1,1,0.02,0,0.1316475945904443,4.280175086930455e-4,0.1821780354359859,0.6835240538836921,0.0022222985811823264,7.580309161797214,TRUE
202.8777777777778,40.55555555555556,0.58,0.1,1,0.02,0,0.1314067044042538,4.281362446401517e-4,0.17999736517024428,0.6859329556993826,0.0022348384814816326,7.564340213915569,TRUE
202.8777777777778,40.55555555555556,0.59,0.1,1,0.02,0,0.13117177413069084,4.2825204301349365e-4,0.17787059869698993,0.6882822584359549,0.002247116693342424,7.548774884214492,TRUE
202.8777777777778,40.55555555555556,0.6,0.1,1,0.02,0,0.13094257746744487,4.283650153925731e-4,0.1757956907178856,0.6905742250878548,0.0022591417114296596,7.533597542929494,TRUE
202.8777777777778,40.55555555555556,0.61,0.1,1,0.02,0,0.13071889974570688,4.2847526754739477e-4,0.17377070099708702,0.6928110023389688,0.0022709216506862084,7.518793379354987,TRUE
202.8777777777778,40.55555555555556,0.62,0.1,1,0.02,0,0.13050053717396173,4.2858289991728305e-4,0.17179378756720995,0.6949946280903065,0.0022824642686056344,7.504348346098077,TRUE
202.8777777777778,40.55555555555556,0.63,0.1,1,0.02,0,0.13028729614427217,4.2868800790664326e-4,0.1698632004423013,0.6971270384203314,0.0022937769851863756,7.490249110304778,TRUE
202.8777777777778,40.55555555555556,0.64,0.1,1,0.02,0,0.13007899258977318,4.287906822276156e-4,0.167977275829674,0.6992100739964561,0.0023048669018723824,7.476483007477462,TRUE
202.8777777777778,40.55555555555556,0.65,0.1,1,0.02,0,0.12987545139157325,4.288910091818484e-4,0.16613443077670353,0.7012454860035274,0.0023157408190194843,7.4630379994582725,TRUE
202.8777777777778,40.55555555555556,0.66,0.1,1,0.02,0,0.12967650583079202,4.289890709351858e-4,0.1643331582143172,0.7032349416316901,0.0023264052522607263,7.449902635360171,TRUE
202.8777777777778,40.55555555555556,0.67,0.1,1,0.02,0,0.1294819970802217,4.2908494576971335e-4,0.16257202237170737,0.7051800291545255,0.002336866447773968,7.437066015465676,TRUE
202.8777777777778,40.55555555555556,0.68,0.1,1,0.02,0,0.12929177373313333,4.2917870830379827e-4,0.16084965452423566,0.7070822626378541,0.0023471303964761863,7.424517758028754,TRUE
202.8777777777778,40.55555555555556,0.6900000000000001,0.1,1,0.02,0,0.12910569136661768,4.2927042972281304e-4,0.15916474904377886,0.7089430863124355,0.0023572028474415437,7.4122479680412,TRUE
202.8777777777778,40.55555555555556,0.7000000000000001,0.1,1,0.02,0,0.12892361213523473,4.2936017797053555e-4,0.1575160597330184,0.7107638786334385,0.0023670893203405776,7.400247208641838,TRUE
202.8777777777778,40.55555555555556,0.71,0.1,1,0.02,0,0.12874540439341592,4.2944801793095617e-4,0.15590239641493187,0.7125459560566065,0.0023767951171145235,7.388506474490885,TRUE
202.8777777777778,40.55555555555556,0.72,0.1,1,0.02,0,0.12857094234409228,4.29534011611249e-4,0.1543226217579067,0.7142905765533938,0.0023863253329975812,7.377017166776207,TRUE
202.8777777777778,40.55555555555556,0.73,0.1,1,0.02,0,0.12840010571114532,4.2961821829632524e-4,0.15277564831844953,0.7159989428853304,0.002395684866774542,7.365771070223488,TRUE
202.8777777777778,40.55555555555556,0.74,0.1,1,0.02,0,0.1282327794340575,4.297006946986512e-4,0.15126043578294762,0.7176722056578421,0.0024048784304458626,7.354760331580711,TRUE
202.8777777777778,40.55555555555556,0.75,0.1,1,0.02,0,0.1280688533829185,4.297814951024563e-4,0.1497759883933457,0.7193114661703001,0.0024139105583360063,7.343977439482089,TRUE
202.8777777777778,40.55555555555556,0.76,0.1,1,0.02,0,0.12790822209217728,4.2986067149323635e-4,0.1483213525423422,0.7209177790783511,0.002422785615632354,7.333415205744899,TRUE
202.8777777777778,40.55555555555556,0.77,0.1,1,0.02,0,0.1277507845117289,4.2993827367867644e-4,0.14689561452494965,0.7224921548832108,0.0024315078064225857,7.323066747901411,TRUE
202.8777777777778,40.55555555555556,0.78,0.1,1,0.02,0,0.127596443774014,4.3001434940584615e-4,0.14549789843473585,0.7240355622605631,0.0024400811812874687,7.3129254728012,TRUE
202.8777777777778,40.55555555555556,0.79,0.1,1,0.02,0,0.12744510697592623,4.3008894446768225e-4,0.144127364193646,0.7255489302415152,0.002448509644439925,7.302985061325042,TRUE
202.8777777777778,40.55555555555556,0.8,0.1,1,0.02,0,0.12729668497441377,4.301621028036349e-4,0.14278320570568961,0.7270331502566239,0.0024567969604644795,7.293239454056655,TRUE
202.8777777777778,40.55555555555556,0.81,0.1,1,0.02,0,0.1271510921947985,4.3023386659400535e-4,0.1414646491251995,0.7284890780527327,0.00246494676067717,7.2836828378583,TRUE
202.8777777777778,40.55555555555556,0.8200000000000001,0.1,1,0.02,0,0.12700824645085845,4.3030427634919587e-4,0.14017095123157816,0.729917535492069,0.0024729625491367716,7.274309633269495,TRUE
202.8777777777778,40.55555555555556,0.8300000000000001,0.1,1,0.02,0,0.12686806877584356,4.3037337099262904e-4,0.13890139790269604,0.731319312242145,0.0024808477083210242,7.265114482696252,TRUE
202.8777777777778,40.55555555555556,0.84,0.1,1,0.02,0,0.1267304832636576,4.304411879390761e-4,0.13765530267999765,0.732695167363916,0.002488605504495763,7.256092239313463,TRUE
202.8777777777778,40.55555555555556,0.85,0.1,1,0.02,0,0.12659541691947498,4.3050776316820057e-4,0.136432005418888,0.7340458308056768,0.002496239092795175,7.247237956636911,TRUE
202.8777777777778,40.55555555555556,0.86,0.1,1,0.02,0,0.1264627995191382,4.305731312941519e-4,0.13523087101855555,0.7353720048089774,0.0025037515220335117,7.238546878710386,TRUE
202.8777777777778,40.55555555555556,0.87,0.1,1,0.02,0,0.12633256347675073,4.3063732563053826e-4,0.13405128822555945,0.7366743652327895,0.0025111457392599057,7.230014430880718,TRUE
202.8777777777778,40.55555555555556,0.88,0.1,1,0.02,0,0.12620464371988596,4.307003782521109e-4,0.13289266850639556,0.7379535628013854,0.0025184245940783035,7.221636211103025,TRUE
202.8777777777778,40.55555555555556,0.89,0.1,1,0.02,0,0.126078977571915,4.307623200526214e-4,0.13175444498424518,0.7392102242810508,0.0025255908427421784,7.213407981753226,TRUE
202.8777777777778,40.55555555555556,0.9,0.1,1,0.02,0,0.12595550464097002,4.3082318079971054e-4,0.1306360714357196,0.7404449535904712,0.0025326471520418095,7.205325661902964,TRUE
202.8777777777778,40.55555555555556,0.91,0.1,1,0.02,0,0.1258341667151051,4.3088298918653493e-4,0.1295370213436256,0.7416583328490894,0.0025395961029935246,7.197385320034578,TRUE
202.8777777777778,40.55555555555556,0.92,0.1,1,0.02,0,0.12571490766326235,4.3094177288050147e-4,0.1284567870020138,0.7428509233674971,0.002546440194343455,7.189583167164623,TRUE
202.8777777777778,40.55555555555556,0.93,0.1,1,0.02,0,0.1255976733416513,4.3099955856951724e-4,0.12739487867029015,0.744023266583583,0.0025531818458983473,7.181915550345306,TRUE
202.8777777777778,40.55555555555556,0.9400000000000001,0.1,1,0.02,0,0.12548241150520836,4.3105637200557427e-4,0.12635082377310428,0.7451758849479977,0.002559823401691599,7.1743789465249765,TRUE
202.8777777777778,40.55555555555556,0.9500000000000001,0.1,1,0.02,0,0.1253690717238107,4.311122380460666e-4,0.1253241661431889,0.7463092827619594,0.0025663671329948625,7.166969956741494,TRUE
202.8777777777778,40.55555555555556,0.96,0.1,1,0.02,0,0.12525760530293406,4.311671806928978e-4,0.12431446530447657,0.7474239469707153,0.0025728152411849817,7.159685300627285,TRUE
202.8777777777778,40.55555555555556,0.97,0.1,1,0.02,0,0.1251479652085057,4.312212231295215e-4,0.12332129579290246,0.7485203479149886,0.002579169860472481,7.152521811208551,TRUE
202.8777777777778,40.55555555555556,0.98,0.1,1,0.02,0,0.12504010599566337,4.3127438775605246e-4,0.12234424651267105,0.7495989400434035,0.0025854330605015402,7.1454764299780225,TRUE
202.8777777777778,40.55555555555556,0.99,0.1,1,0.02,0,0.12493398374120558,4.3132669622258284e-4,0.12138292012576415,0.7506601625879735,0.0025916068488272257,7.1385462022256965,TRUE
202.8777777777778,40.55555555555556,1,0.1,1,0.02,0,0.12482955597949652,4.3137816946074383e-4,0.12043693247269961,0.751704440205059,0.002597693173277276,7.131728272611963,TRUE
202.8777777777778,40.55555555555556,1.01,0.1,1,0.02,0,0.12472678164162541,4.314288277137097e-4,0.1195059120226841,0.7527321835837653,0.002603693924204848,7.12501988096747,TRUE
202.8777777777778,40.55555555555556,1.02,0.1,1,0.02,0,0.12462562099762407,4.314786905647055e-4,0.11858949935139798,0.7537437900237757,0.0026096109366382804,7.118418358306298,TRUE
202.8777777777778,40.55555555555556,1.03,0.1,1,0.02,0,0.12452603560156589,4.3152777696399246e-4,0.11768734664478331,0.7547396439843536,0.002615445992332448,7.111921123042002,TRUE
202.8777777777778,40.55555555555556,1.04,0.1,1,0.02,0,0.12442798823937358,4.3157610525468103e-4,0.11679911722736136,0.7557201176062752,0.0026212008217289477,7.105525677389798,TRUE
202.8777777777778,40.55555555555556,1.05,0.1,1,0.02,0,0.12433144287918356,4.3162369319716515e-4,0.11592448511361965,0.7566855712081728,0.002626877105827912,7.099229603948987,TRUE
202.8777777777778,40.55555555555556,1.06,0.1,1,0.02,0,0.12423636462412443,4.316705579923669e-4,0.11506313458114414,0.7576363537587628,0.0026324764779767263,7.0930305624534205,TRUE
202.8777777777778,40.55555555555556,1.07,0.1,1,0.02,0,0.12414271966735692,4.3171671630394775e-4,0.11421475976433026,0.7585728033264368,0.0026380005255812206,7.086926286678137,TRUE
202.8777777777778,40.55555555555556,1.08,0.1,1,0.02,0,0.12405047524927122,4.317621842793405e-4,0.11337906426741422,0.7594952475072926,0.002643450791740949,7.08091458149792,TRUE
202.8777777777778,40.55555555555556,1.09,0.1,1,0.02,0,0.12395959961669574,4.318069775699397e-4,0.11255576079586359,0.7604040038330458,0.0026488287768154763,7.074993320083258,TRUE
202.8777777777778,40.55555555555556,1.1,0.1,1,0.02,0,0.12387006198403136,4.318511113502091e-4,0.11174457080499729,0.7612993801596893,0.00265413593992203,7.069160441232257,TRUE
